VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
516,BANFI PRODUCTS CORP,6378,Walnut Crest Merlot Rapel,6.62,11.99,1500.0,1309.0,8665.579999999996,1302.0,13791.979999999894,6035.22999999992,291.36000000000024,8510.410000000002,5126.399999999898,37.16942744986533,0.9946524064171123,1.5915818675726148
9165,ULTRA BEVERAGE COMPANY LLP,21849,Attems Pnt Grigio Ramato,11.72,16.99,750.0,739.0,8661.080000000004,767.0,12815.329999999927,6098.339999999948,85.36999999999988,68054.70000000003,4154.249999999924,32.416254595082194,1.0378890392422193,1.479645725475336
8673,STE MICHELLE WINE ESTATES,39437,Columbia Crest Two Cab Svgn,4.51,6.99,750.0,1920.0,8659.199999999995,1873.0,13771.269999999842,5603.759999999894,208.88000000000227,15919.700000000003,5112.069999999847,37.121267682645865,0.9755208333333333,1.5903628510716752
1590,DIAGEO CHATEAU ESTATE WINES,25581,BV Coastal Estate Merlot,6.07,8.99,750.0,1426.0,8655.820000000012,1762.0,15790.379999999808,7503.609999999867,196.21000000000242,7259.75,7134.559999999796,45.182953165154245,1.2356241234221599,1.824250042168135
4425,MARTIGNETTI COMPANIES,26359,Fizz 56 Sparkling Red,2.73,3.99,375.0,3165.0,8640.450000000006,3165.0,12628.349999999851,3335.639999999934,178.6200000000012,144929.24,3987.899999999845,31.578947368420195,1.0,1.4615384615384432
9165,ULTRA BEVERAGE COMPANY LLP,2796,Teeling Single Malt Whiskey,47.99,59.99,750.0,180.0,8638.199999999999,131.0,7858.689999999982,6958.839999999983,103.41000000000018,68054.70000000003,-779.5100000000166,-9.919083205979856,0.7277777777777777,0.9097601352133527
10754,PERFECTA WINES,26994,Frank Family Vyds Chard,23.22,35.99,750.0,372.0,8637.84,221.0,7953.78999999998,4570.729999999985,24.50999999999996,28720.52,-684.0500000000202,-8.600302497300305,0.5940860215053764,0.9208077482333523
90032,LABELLE VYDS AND WINERY,46826,LaBelle Winery Grnt St Apple,10.34,14.99,375.0,835.0,8633.899999999996,746.0,11182.539999999884,9353.759999999895,43.89000000000005,778.25,2548.6399999998885,22.791244207486983,0.8934131736526946,1.295189891011002
90032,LABELLE VYDS AND WINERY,14382,LaBelle Winery Raspberry,10.59,15.99,375.0,815.0,8630.849999999997,807.0,12903.92999999987,10681.319999999883,47.33000000000015,778.25,4273.079999999873,33.11456277273603,0.9901840490797545,1.4950937624915128
10754,PERFECTA WINES,18636,Castello di Cacchiano Rosso,10.95,15.99,750.0,788.0,8628.59999999999,482.0,7504.179999999968,4150.359999999972,53.56999999999993,28720.52,-1124.420000000022,-14.983915631022002,0.6116751269035533,0.8696868553415359
3960,DIAGEO NORTH AMERICA INC,5106,Capt Morgan Long Isl Tea RTD,9.52,11.99,750.0,906.0,8625.119999999992,1185.0,14208.149999999803,11414.479999999832,934.3299999999947,257032.07000000007,5583.0299999998115,39.2945598125012,1.3079470198675496,1.6472988201903065
10754,PERFECTA WINES,36850,Frey Svgn Bl Organic Mendcno,9.52,13.99,750.0,905.0,8615.599999999991,864.0,11705.3599999999,7240.649999999918,95.87999999999984,28720.52,3089.7599999999093,26.396112550147414,0.9546961325966851,1.3586238915455584
8352,LUXCO INC,6846,Stock Limonce,13.66,18.99,750.0,630.0,8605.800000000003,266.0,4003.3399999999806,3223.8599999999838,209.78999999999962,10261.599999999997,-4602.460000000023,-114.96550380432451,0.4222222222222222,0.4651909177531408
9165,ULTRA BEVERAGE COMPANY LLP,883,Patron Burdeos Anejo Tequila,390.62,499.99,750.0,22.0,8593.64,27.0,13499.729999999996,10499.789999999997,21.29999999999999,68054.70000000003,4906.0899999999965,36.34213425009239,1.2272727272727273,1.570897780218859
7245,PROXIMO SPIRITS INC.,1082,Bushmills Blackbush VAP,20.45,26.99,750.0,420.0,8588.999999999998,236.0,6681.639999999977,4999.239999999977,185.93999999999983,38994.78000000001,-1907.3600000000215,-28.546285043792064,0.5619047619047619,0.7779299103504457
8673,STE MICHELLE WINE ESTATES,6783,Hawk Crest Cab Svgn,8.38,12.99,750.0,1024.0,8581.120000000012,1065.0,14503.34999999986,9083.339999999887,118.14999999999982,15919.700000000003,5922.229999999849,40.83353156339677,1.0400390625,1.6901465076819624
17035,PERNOD RICARD USA,33765,Perrier Jouet Gr Brut,38.95,59.99,1500.0,220.0,8569.000000000004,199.0,12514.00999999998,6916.899999999983,44.44999999999997,123780.21999999997,3945.0099999999766,31.524747063491105,0.9045454545454545,1.4603816081222984
4425,MARTIGNETTI COMPANIES,29434,Clos du Val Merlot Napa,16.44,31.99,750.0,521.0,8565.239999999998,502.0,13062.97999999993,7983.929999999949,55.679999999999914,144929.24,4497.7399999999325,34.431194107316685,0.963531669865643,1.525115466700283
3252,E & J GALLO WINERY,23406,The Naked Grape Box Merlot,11.91,17.99,3000.0,719.0,8563.289999999999,670.0,10839.299999999897,8934.479999999907,301.4999999999975,61966.909999999996,2276.0099999998984,20.99775815781388,0.9318497913769124,1.2657868646279524
4425,MARTIGNETTI COMPANIES,23984,Triennes Rose 2012,9.86,14.99,750.0,868.0,8558.48,730.0,10942.699999999948,4601.929999999964,81.47999999999993,144929.24,2384.2199999999484,21.788224112878538,0.8410138248847926,1.2785798412802214
4425,MARTIGNETTI COMPANIES,18618,Picket Fence Pnt Nr RRV,10.66,15.99,750.0,802.0,8549.320000000005,806.0,12968.939999999908,7364.429999999928,89.53999999999992,144929.24,4419.619999999903,34.07849831983133,1.0049875311720697,1.5169557344911524
9819,TREASURY WINE ESTATES,41912,Matua Pnt Nr Marlboro,8.21,11.99,750.0,1041.0,8546.610000000017,1024.0,13376.759999999891,7512.259999999912,113.76999999999985,14836.570000000005,4830.149999999874,36.10851955181907,0.983669548511047,1.565153903126487
9165,ULTRA BEVERAGE COMPANY LLP,41605,Charles Heidsieck Brut RSV,40.26,59.99,750.0,212.0,8535.120000000006,229.0,14332.709999999965,10215.369999999972,25.36999999999996,68054.70000000003,5797.589999999958,40.450061432903986,1.080188679245283,1.679262857464213
10754,PERFECTA WINES,21750,Santos Sangria,6.84,9.99,1500.0,1247.0,8529.479999999996,1293.0,12917.069999999827,8861.129999999854,287.9700000000008,28720.52,4387.589999999831,33.96737805090388,1.036888532477947,1.5144029882243506
8112,MOET HENNESSY USA INC,2367,Glenmorangie Pride,4264.7,5799.99,1000.0,2.0,8529.4,1.0,5799.99,5799.99,1.05,48347.26,-2729.41,-47.05887423943834,0.5,0.679999765516918
4425,MARTIGNETTI COMPANIES,26891,Predator Cab Svgn,9.2,13.99,750.0,925.0,8509.99999999999,508.0,7169.919999999969,3712.379999999976,56.569999999999936,144929.24,-1340.0800000000218,-18.6903061679911,0.5491891891891892,0.8425287896592217
10754,PERFECTA WINES,36844,Frey Chard Organic Mendocino,9.26,13.99,750.0,919.0,8509.939999999997,882.0,12064.17999999989,7794.299999999908,97.75999999999985,28720.52,3554.2399999998925,29.461098889439025,0.9597388465723613,1.417657468795302
90047,CRUSH WINES,17489,Ch St Pierre Rose,8.78,14.99,750.0,969.0,8507.819999999992,951.0,13631.48999999991,7021.069999999927,105.88999999999996,1457.7299999999998,5123.669999999918,37.58701359865981,0.9814241486068112,1.6022306536809574
4425,MARTIGNETTI COMPANIES,6236,Duboeuf Beaujolais,6.49,10.99,750.0,1310.0,8501.900000000003,1393.0,15032.069999999861,7818.739999999886,155.0300000000011,144929.24,6530.169999999858,43.441588550345486,1.0633587786259542,1.7680836048412538
12546,JIM BEAM BRANDS COMPANY,889,DeKuyper Sour Apple Pucker,9.84,12.99,1000.0,864.0,8501.759999999998,873.0,9516.269999999899,6548.099999999907,916.6499999999969,123880.96999999999,1014.5099999999002,10.660794618058452,1.0104166666666667,1.119329409439916
10754,PERFECTA WINES,27014,Jean-Claude Boisset Gev-Chmb,46.97,69.99,750.0,181.0,8501.570000000002,38.0,2659.6199999999994,1189.83,4.23,28720.52,-5841.950000000003,-219.65355953106095,0.20994475138121546,0.312838687442437
12331,STELLAR IMPORTING CO LLC,17471,Loukatos Mavrodaphne Patras,7.14,10.49,750.0,1189.0,8489.460000000012,1166.0,12231.339999999902,5926.849999999921,129.83000000000007,119.22999999999998,3741.87999999989,30.59255976859379,0.9806560134566863,1.4407677284538574
1392,CONSTELLATION BRANDS INC,6648,Marcus James Merlot Mendoza,5.15,8.99,1500.0,1648.0,8487.199999999973,1778.0,14334.219999999805,7467.7499999998545,397.29000000000417,79528.99,5847.019999999831,40.790639462767494,1.078883495145631,1.688922141577888
4425,MARTIGNETTI COMPANIES,25732,Sonoma Loeb Pnt Nr Dutton Ra,23.44,33.99,750.0,362.0,8485.279999999999,138.0,4690.619999999992,2991.1199999999944,15.289999999999987,144929.24,-3794.660000000007,-80.89890035858829,0.3812154696132597,0.5527949578564281
10754,PERFECTA WINES,23632,Firesteed Wines Rose Pnt Nr,9.26,15.99,750.0,916.0,8482.159999999998,957.0,15302.429999999904,7611.239999999925,106.47999999999985,28720.52,6820.269999999906,44.569849363793516,1.044759825327511,1.8040723117696327
2450,DJINN SPIRITS LLC,2162,Djinn Spirits Gin,21.58,33.99,750.0,393.0,8480.939999999988,321.0,10495.789999999954,8664.349999999957,253.1999999999993,251.27999999999994,2014.8499999999658,19.196744599501084,0.816793893129771,1.2375739010062528
4425,MARTIGNETTI COMPANIES,19397,Thunevin Calvet Cuvee Constn,11.48,16.99,750.0,738.0,8472.240000000005,552.0,9925.479999999947,5340.029999999962,61.32999999999989,144929.24,1453.2399999999416,14.641508521501725,0.7479674796747967,1.1715296072821286
9165,ULTRA BEVERAGE COMPANY LLP,16878,Goosebump Velvety Red,5.22,7.99,750.0,1621.0,8461.620000000015,1692.0,13879.079999999842,6743.789999999879,188.52000000000265,68054.70000000003,5417.459999999826,39.033278862863305,1.0438001233806293,1.6402391031504389
90024,VINILANDIA USA,10469,Easton Svgn Bl Sierra Foothl,10.32,15.99,750.0,819.0,8452.080000000005,841.0,14806.589999999898,8607.13999999992,93.39999999999989,2802.6400000000003,6354.509999999893,42.91676881712762,1.0268620268620268,1.7518279524093345
4425,MARTIGNETTI COMPANIES,2653,Litigation Wheat Whiskey,35.15,44.99,750.0,240.0,8436.000000000002,87.0,3914.1299999999924,3554.2099999999928,68.64999999999998,144929.24,-4521.87000000001,-115.52682205241058,0.3625,0.4639793741109521
10754,PERFECTA WINES,32805,Truchard Carneros Pnt Nr,16.12,24.99,750.0,523.0,8430.759999999993,571.0,15694.289999999912,11261.899999999927,63.09999999999981,28720.52,7263.529999999919,46.281354556338385,1.0917782026768643,1.8615510345449193
10754,PERFECTA WINES,27369,Herencia del Padri Priorat,13.01,18.99,750.0,648.0,8430.479999999998,42.0,797.5800000000002,588.6900000000002,4.6499999999999995,28720.52,-7632.899999999998,-957.0074475287742,0.06481481481481481,0.0946067127850372
7153,PINE STATE TRADING CO,40296,Choya Plum Wine,13.72,20.99,750.0,614.0,8424.080000000002,548.0,11502.519999999939,6800.759999999951,60.83999999999989,15884.819999999998,3078.439999999937,26.763178851242625,0.8925081433224755,1.3654333767010685
2242,DELICATO VINEYARDS INC,16428,HandCraft Artisan Coll Chard,6.2,9.99,750.0,1357.0,8413.399999999989,2108.0,21059.92000000005,9675.239999999834,234.8600000000039,7982.649999999999,12646.52000000006,60.05018062746692,1.5534266764922624,2.503140228682825
3252,E & J GALLO WINERY,7269,Gallo Fairbanks Wh Port,5.44,7.99,1500.0,1546.0,8410.240000000014,1524.0,12176.759999999871,5768.779999999901,341.02000000000163,61966.909999999996,3766.5199999998567,30.932037750599473,0.9857697283311773,1.4478492884863987
4425,MARTIGNETTI COMPANIES,21194,Paul Hobbs Beckstoffer Cab S,227.27,349.99,750.0,37.0,8408.989999999998,15.0,6389.85,2555.9399999999996,1.6900000000000004,144929.24,-2019.1399999999976,-31.59917681948712,0.40540540540540543,0.7598831726521261
8892,TRINCHERO FAMILY ESTATES,33214,Sycamore Lane Merlot Cal,5.82,8.49,1500.0,1444.0,8404.080000000014,1453.0,12335.96999999995,3013.949999999977,326.72000000000037,11595.970000000003,3931.8899999999358,31.873375178441187,1.0062326869806095,1.4678548990490248
480,BACARDI USA INC,1106,Aberfeldy Single Cask,155.55,249.99,750.0,54.0,8399.699999999997,38.0,9459.619999999999,5209.789999999997,29.959999999999987,89286.26999999999,1059.920000000002,11.204678412029256,0.7037037037037037,1.1261854590044886
4425,MARTIGNETTI COMPANIES,35123,Terrabianca Campaccia,21.76,33.99,750.0,386.0,8399.359999999999,428.0,14037.71999999995,8580.389999999958,47.50999999999991,144929.24,5638.3599999999515,40.16578190760303,1.1088082901554404,1.671284478817428
10754,PERFECTA WINES,27371,Bernard Magrez Cab Svgn Napa,99.99,149.99,750.0,84.0,8399.16,4.0,599.96,449.97,0.44,28720.52,-7799.2,-1299.9533302220148,0.047619047619047616,0.07143095261907144
9815,WINE GROUP INC,10283,M D 20/20 Orange Jubilee,2.57,3.99,750.0,3267.0,8396.190000000019,3211.0,12811.889999999947,1145.1300000000022,360.92000000000155,27100.409999999996,4415.699999999928,34.46564090075661,0.982858891949801,1.5259171124045452
660,SAZERAC NORTH AMERICA INC.,3868,Skol Vodka,4.77,6.49,1000.0,1758.0,8385.659999999982,1803.0,11701.469999999936,2161.1699999999987,1893.1499999999962,17932.329999999994,3315.809999999954,28.33669615868752,1.0255972696245734,1.3954143144367839
9552,M S WALKER INC,26341,Balletto 15 Rose Pnt Nr RRV,11.25,16.99,750.0,745.0,8381.25,586.0,9956.13999999994,6031.44999999995,65.03999999999988,55551.819999999985,1574.8899999999394,15.818278971568791,0.7865771812080536,1.1879063385533113
9552,M S WALKER INC,35905,Catena Alta Historic Malbec,26.17,38.99,750.0,320.0,8374.400000000001,295.0,12956.049999999961,8440.089999999967,32.65999999999993,55551.819999999985,4581.64999999996,35.36301573396192,0.921875,1.5471018819258644
6355,NICHE W & S,1093,Old St Andrew 3 Mini Barrels,19.52,24.99,150.0,429.0,8374.079999999996,247.0,6172.529999999977,4748.099999999977,39.39999999999995,551.2099999999999,-2201.5500000000193,-35.666898338283126,0.5757575757575758,0.7370994783904595
3960,DIAGEO NORTH AMERICA INC,8425,Studebaker Manhattan RTD,15.17,23.99,750.0,552.0,8373.84,773.0,14610.269999999919,8869.519999999924,85.82999999999983,257032.07000000007,6236.429999999918,42.68524811656426,1.4003623188405796,1.744751511851184
4425,MARTIGNETTI COMPANIES,19122,Liberty School Merlot CC,7.3,13.99,750.0,1144.0,8351.200000000013,1723.0,24180.770000000193,14108.939999999815,191.31000000000304,144929.24,15829.57000000018,65.46346539006016,1.506118881118881,2.895484481272171
7153,PINE STATE TRADING CO,13268,Backhouse Chard,3.86,5.99,750.0,2162.0,8345.319999999987,1961.0,12736.38999999979,6858.539999999837,218.05000000000297,15884.819999999998,4391.069999999803,34.47656675086014,0.9070305272895467,1.526171554835502
4425,MARTIGNETTI COMPANIES,22389,Villa Cornaro Prosecco,3.37,4.99,187.0,2473.0,8334.010000000006,2262.0,11287.37999999984,4406.1699999999,64.59000000000037,144929.24,2953.3699999998335,26.165239408967146,0.914678528103518,1.3543756246992542
90024,VINILANDIA USA,46298,Intorcia Marsala Sweet,8.16,11.99,1000.0,1021.0,8331.360000000002,938.0,11246.619999999863,8536.879999999885,140.7000000000014,2802.6400000000003,2915.25999999986,25.92121010579086,0.9187071498530852,1.349914059649308
9552,M S WALKER INC,25735,Hazana Vinas Viejas Rioja,9.39,13.99,750.0,887.0,8328.929999999998,502.0,6026.979999999964,3614.989999999973,55.7099999999999,55551.819999999985,-2301.9500000000344,-38.1940872543139,0.5659526493799324,0.7236199607872759
6785,PALM BAY INTERNATIONAL INC,23924,Cote Mas Rose Aurore,6.16,8.99,1000.0,1351.0,8322.160000000002,1333.0,11983.669999999927,4351.159999999946,199.95000000000087,13605.409999999998,3661.5099999999256,30.554162456075208,0.9866765358993338,1.4399711132686617
9165,ULTRA BEVERAGE COMPANY LLP,13981,Alverdi Pnt Grigio,5.26,8.99,750.0,1581.0,8316.05999999999,1702.0,14932.97999999979,9088.639999999827,188.79000000000283,68054.70000000003,6616.9199999998,44.310780567575215,1.0765338393421884,1.7956796848507355
4848,LAIRD & CO,6198,Lazzaroni Sambuca,19.52,24.99,750.0,426.0,8315.519999999997,189.0,3778.1099999999865,3238.379999999988,149.10000000000002,1043.69,-4537.410000000011,-120.09735026243351,0.44366197183098594,0.4543444066035543
480,BACARDI USA INC,4251,Havana Club Anejo Clsco Gold,0.78,0.99,50.0,10660.0,8314.80000000001,5066.0,5015.339999999861,1969.1100000000165,262.2600000000013,89286.26999999999,-3299.460000000149,-65.78736436612954,0.475234521575985,0.6031822773848866
2000,SOUTHERN WINE & SPIRITS NE,32508,C Krug Merlot Napa,10.95,15.99,750.0,759.0,8311.049999999992,732.0,16160.679999999893,10616.219999999917,81.10999999999983,19016.59,7849.629999999901,48.57239918122228,0.9644268774703557,1.9444811425752353
1392,CONSTELLATION BRANDS INC,27212,R Mondavi Cab Svgn Oakville,34.48,59.99,750.0,241.0,8309.680000000004,247.0,14137.529999999968,7718.629999999978,27.439999999999934,79528.99,5827.849999999964,41.22254736152622,1.0248962655601659,1.7013326626296033
6213,MHW LTD,5838,Agave Loco Pepper Cured Teq,17.85,29.99,750.0,465.0,8300.25,676.0,15159.73999999994,7441.279999999948,532.6300000000009,9621.580000000002,6859.48999999994,45.248071536846716,1.4537634408602151,1.8264196861540243
8673,STE MICHELLE WINE ESTATES,26497,Ch Ste Michelle Canoe Rdg Me,11.61,19.99,750.0,714.0,8289.539999999994,597.0,10817.029999999942,6184.589999999951,66.2999999999999,15919.700000000003,2527.489999999949,23.365840715981765,0.8361344537815126,1.3049011163466189
3252,E & J GALLO WINERY,10931,Bridlewood Chard Monterey,8.27,11.99,750.0,1001.0,8278.269999999991,1038.0,11816.619999999928,4594.969999999951,115.88999999999994,61966.909999999996,3538.3499999999367,29.943841809247978,1.036963036963037,1.4274262617672462
1392,CONSTELLATION BRANDS INC,19908,Ravenswood Besieged Red,9.58,15.99,750.0,863.0,8267.54,926.0,13144.739999999889,7818.509999999914,102.89999999999986,79528.99,4877.199999999888,37.10381490999388,1.0730011587485515,1.5899215486105767
9744,FREDERICK WILDMAN & SONS,19174,Cavicchioli Sw Italian Spkln,7.38,11.99,750.0,1119.0,8258.220000000016,1055.0,12635.44999999987,7847.439999999896,117.03999999999976,3999.9299999999994,4377.229999999854,34.64245436450541,0.9428060768543343,1.5300452155549071
2000,SOUTHERN WINE & SPIRITS NE,18613,Juve Y Camp Rose Brut Pnt Nr,9.33,13.99,750.0,885.0,8257.050000000003,777.0,11329.229999999907,7041.189999999926,86.18999999999986,19016.59,3072.179999999904,27.117288641857645,0.8779661016949153,1.3720675059494496
4425,MARTIGNETTI COMPANIES,2271,Jailers Tennessee Whiskey,23.8,29.99,750.0,346.0,8234.800000000007,138.0,3647.6199999999876,3182.7799999999907,108.95000000000024,144929.24,-4587.1800000000185,-125.75816559839113,0.3988439306358382,0.4429518628260534
6355,NICHE W & S,6010,Schonauer Apple Liqueur,15.19,18.99,750.0,542.0,8232.980000000001,180.0,3418.199999999988,2867.489999999991,142.0000000000001,551.2099999999999,-4814.780000000013,-140.85717629161636,0.33210332103321033,0.41518380950761297
8673,STE MICHELLE WINE ESTATES,18971,Tenuta Guado Al Tasso Bructo,15.64,22.99,750.0,526.0,8226.640000000007,517.0,12444.829999999933,8339.539999999943,57.27999999999987,15919.700000000003,4218.189999999926,33.895119499422236,0.9828897338403042,1.512747610202941
10754,PERFECTA WINES,19961,Dom du Pegau Chntf du Pape R,45.45,69.99,750.0,181.0,8226.45,198.0,13858.019999999973,9448.649999999978,21.939999999999955,28720.52,5631.569999999972,40.637623556611864,1.0939226519337018,1.684568677862258
3252,E & J GALLO WINERY,46062,Martin Codax Tempranilo Ergo,7.09,10.99,750.0,1159.0,8217.309999999994,1193.0,12921.069999999858,7745.879999999887,132.47000000000017,61966.909999999996,4703.759999999864,36.403796280028786,1.0293356341673856,1.5724209017305988
4425,MARTIGNETTI COMPANIES,23957,Angels & Cowboys Rose,9.45,13.99,750.0,869.0,8212.049999999997,864.0,12087.359999999913,6561.309999999931,96.09999999999991,144929.24,3875.309999999916,32.06084703359496,0.9942462600690449,1.4719053098799832
516,BANFI PRODUCTS CORP,43801,C Y Toro Frontera Cab Svgn,5.84,8.99,1500.0,1406.0,8211.039999999992,1384.0,13222.659999999845,7442.2299999998795,309.2000000000009,8510.410000000002,5011.6199999998535,37.901753504967324,0.984352773826458,1.6103514292951755
90024,VINILANDIA USA,26290,Pratsch Organic Rose,8.78,14.99,750.0,935.0,8209.299999999997,922.0,12396.779999999917,6068.4999999999345,102.6299999999999,2802.6400000000003,4187.4799999999195,33.778771584233546,0.986096256684492,1.5100897762293888
10754,PERFECTA WINES,45823,Masciarelli Trebbiano Abruzo,6.66,9.99,750.0,1232.0,8205.120000000006,1206.0,12866.939999999882,6478.929999999914,134.18999999999994,28720.52,4661.819999999876,36.23099198410748,0.9788961038961039,1.5681598806598651
7153,PINE STATE TRADING CO,24056,Honig Svgn Bl Rsv,12.74,20.99,750.0,644.0,8204.560000000005,617.0,11716.82999999993,6855.389999999946,68.46999999999989,15884.819999999998,3512.269999999926,29.97628198070593,0.9580745341614907,1.4280875513129192
17033,SEA BREEZE CELLARS LLC,45424,Gruet Blanc de Noir,11.1,16.99,750.0,739.0,8202.899999999996,691.0,11788.089999999918,6813.00999999994,76.68999999999984,549.5500000000002,3585.1899999999223,30.413663282176735,0.9350473612990527,1.4370637213668245
516,BANFI PRODUCTS CORP,43820,Little Black Dress Merlot,5.88,8.99,750.0,1395.0,8202.600000000019,1453.0,13432.469999999828,8145.19999999986,161.17000000000155,8510.410000000002,5229.86999999981,38.934536983889615,1.0415770609318997,1.6375868627020453
8673,STE MICHELLE WINE ESTATES,19382,Anew Rsl,6.7,9.99,750.0,1223.0,8194.099999999986,1236.0,13142.639999999818,8993.489999999854,136.90000000000023,15919.700000000003,4948.539999999832,37.65255686833011,1.0106295993458707,1.6039150120208248
90010,VINEXTRA INC,17001,Martinshof Gruner Veltliner,9.33,13.99,750.0,878.0,8191.740000000003,872.0,12199.279999999893,7862.379999999911,96.67999999999984,524.9400000000002,4007.53999999989,32.85062725013218,0.9931662870159453,1.489217187068912
4425,MARTIGNETTI COMPANIES,29371,Merryvale Starmont Cab Svgn,18.66,28.99,750.0,439.0,8191.7400000000025,436.0,12665.639999999941,8171.189999999955,48.289999999999885,144929.24,4473.899999999939,35.32312619022773,0.9931662870159453,1.546147704883204
4425,MARTIGNETTI COMPANIES,22270,Markham Cab Svgn,27.02,42.99,750.0,303.0,8187.059999999998,307.0,12492.929999999957,8722.859999999966,33.969999999999914,144929.24,4305.869999999959,34.46645422651031,1.0132013201320131,1.525936050303767
4425,MARTIGNETTI COMPANIES,33578,Tommasi Pinot Grigio Le Ros,9.86,14.99,750.0,830.0,8183.799999999994,801.0,12406.989999999925,6122.019999999943,89.18999999999988,144929.24,4223.189999999931,34.03879587232646,0.9650602409638555,1.5160426696644511
7153,PINE STATE TRADING CO,14191,Ch Fage Graves de Vayres,7.28,14.99,750.0,1124.0,8182.71999999999,1015.0,12169.849999999875,7241.959999999907,112.58999999999976,15884.819999999998,3987.1299999998846,32.76235943746164,0.9030249110320284,1.487262181768396
9819,TREASURY WINE ESTATES,29081,Beringer Wh Znfdl/Chard LVS,5.44,7.99,750.0,1503.0,8176.319999999994,1468.0,13041.319999999834,7467.5999999998685,163.0700000000013,14836.570000000005,4864.99999999984,37.304505985589664,0.9767132401862941,1.5950109584751873
4425,MARTIGNETTI COMPANIES,25417,Kunde Cab Svgn Sonoma Valley,11.68,18.99,750.0,700.0,8175.999999999994,707.0,15061.929999999913,9418.559999999929,78.39999999999988,144929.24,6885.929999999919,45.717447896783206,1.01,1.8422125733855095
10754,PERFECTA WINES,23828,Ermisch Pnt Nr Erendira Rise,24.32,35.99,750.0,336.0,8171.520000000002,122.0,4390.7799999999925,2483.3099999999977,13.549999999999992,28720.52,-3780.74000000001,-86.10634101458092,0.3630952380952381,0.5373272047305754
2000,SOUTHERN WINE & SPIRITS NE,22593,The Divining Rod Red,7.58,10.99,750.0,1077.0,8163.660000000003,970.0,10764.29999999988,7523.219999999895,107.35999999999973,19016.59,2600.6399999998766,24.1598617652788,0.9006499535747446,1.3185629974790567
12546,JIM BEAM BRANDS COMPANY,8522,Dekuyper Peachtree Scnapps,0.71,0.99,50.0,11498.0,8163.579999999989,6604.0,6537.959999999728,2508.6599999999157,341.6200000000089,123880.96999999999,-1625.620000000261,-24.864330769847605,0.5743607583927639,0.8008692264912866
4425,MARTIGNETTI COMPANIES,36087,Ramey Russian River Chard,25.16,37.99,750.0,324.0,8151.840000000002,287.0,10903.129999999965,6496.2899999999745,31.819999999999936,144929.24,2751.2899999999627,25.23394658231142,0.8858024691358025,1.3375053975544124
3960,DIAGEO NORTH AMERICA INC,3973,Ciroc Ten,181.09,229.99,1000.0,45.0,8149.05,34.0,7729.659999999995,6349.719999999996,35.7,257032.07000000007,-419.3900000000049,-5.425723770515199,0.7555555555555555,0.9485351053190243
9165,ULTRA BEVERAGE COMPANY LLP,2044,Silo Aisling Whiskey,27.12,34.99,750.0,300.0,8135.999999999996,29.0,1014.7100000000002,979.7200000000001,22.899999999999988,68054.70000000003,-7121.289999999996,-701.8054419489307,0.09666666666666666,0.12471853490658807
10754,PERFECTA WINES,26352,Armas de Guerra Rosado Mncia,9.65,13.99,750.0,841.0,8115.65,773.0,10814.269999999937,5735.899999999944,85.91999999999986,28720.52,2698.619999999937,24.954250263771414,0.9191438763376932,1.3325205005144305
10754,PERFECTA WINES,27012,Bouchard Aine & Fils B Pnt N,11.56,16.99,750.0,702.0,8115.119999999999,305.0,5181.949999999977,3567.8999999999814,33.74999999999992,28720.52,-2933.170000000022,-56.603595171702445,0.43447293447293445,0.6385549443507894
3960,DIAGEO NORTH AMERICA INC,1598,Johnnie Walker Odyssey,736.43,949.99,750.0,11.0,8100.73,9.0,8549.91,8549.91,7.11,257032.07000000007,449.1800000000003,5.253622552752021,0.8181818181818182,1.0554493237029257
2555,DISARONNO INTERNATIONAL LLC,1212,DiSaronna Amaretto Sour VAP,14.38,21.99,750.0,563.0,8095.940000000002,2611.0,56941.88999999971,29106.650000000798,2056.749999999971,5861.030000000001,48845.949999999706,85.7821017180848,4.63765541740675,7.033388340328571
9165,ULTRA BEVERAGE COMPANY LLP,14799,A Bichot Pouilly-Fuisse,12.9,20.99,750.0,627.0,8088.300000000005,569.0,11751.309999999927,7844.20999999994,63.009999999999835,68054.70000000003,3663.009999999922,31.171077947904912,0.9074960127591707,1.4528776133427197
17035,PERNOD RICARD USA,36386,Kenwood Pnt Nr RRV,8.6,14.99,750.0,940.0,8083.999999999995,704.0,10421.959999999945,4753.819999999962,78.49999999999993,123780.21999999997,2337.959999999949,22.43301643836631,0.7489361702127659,1.2892083127164709
1392,CONSTELLATION BRANDS INC,33672,Toasted Head Merlot Cal,7.18,10.99,750.0,1125.0,8077.49999999999,1101.0,12545.989999999834,8880.19999999987,121.77999999999967,79528.99,4468.489999999844,35.61687838105963,0.9786666666666667,1.5532021046115567
90024,VINILANDIA USA,25147,Zinzilla Zinfandel,8.6,12.99,750.0,939.0,8075.399999999998,549.0,7419.509999999941,5449.969999999947,60.649999999999835,2802.6400000000003,-655.8900000000567,-8.84007164893722,0.5846645367412141,0.9187792555167476
